"","1","3_6_14_48","4_5_28_38_46","8_44","9_45_55_59_62","10_27","11","2_12_19","13_43","15_57","16_25_49","17","18","20","21_26_51_60","22_39_58","24","30","31","7_32","33","34","35","29_36_52_63","37","40","41","42","47","50","53","54","56","61","64","65","66","67","68_86","71","72_81","23_69_73","74","75","76","77","78","70_79_83","80","82","84","85","87","88","89","90","91"
"17",0,0,0,0,0,0,0,0,0.0196926284295226,0.0481044947268228,0,0,0,0.00997930475550046,0,-0.0371828820670373,0,0.193455996572132,0,0,0,0,0,0,0,0,0,0,0,0.013031770322254,0,0.221323913434908,0,0,0,0.0923621009089147,0.0161806876794108,0.0231381302320968,0,0,0,0,0,0,0.143860513221839,0,0,0,0.0529530497369058,0,0,0,0,0,0.109561226520888,0.0289361748485335,0
"18",0,0.00433602385651359,0,0,0,0.174222347470656,0,0,0,0,0,0,0,0,0,0,0.0932701218260998,0,0,0,0.0775236948491098,0.0772735225044721,0,0,0,0,0,0,0,0.0432437393609999,0,0.0604163507154248,0.205445890077932,0,0,0.0437166470491961,0.0155262014852468,0.0255572493722005,0,0,0,0.0496519034944891,0,0,0,0,0,0,0.0232887973957752,0,0.0877175353223035,0,0.016868666560168,0.0237883434603519,0.0836973346507804,0.109150621286348,0.0245342545084868
"20",0.0899959969166771,0,0,0,0,0.0692285209449127,0,0.0402740067801286,0,0,0,0.00997930475550046,0,0,0,0,0,0,0,0,0,0,0,0,0.161037387827789,0,0,0.205011756046682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156201547709328,0,0,0.0673731910822958,0,0,0,0.00708962905647371,0,0,0.00730915027784393,0,0,0,0.101530311626557,0.0560847079022627
"21_26_51_60",0,0,0,0.217586483634726,0,0.0371649216510293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172322208842414,0.185701026706518,0.0418524315408018,0.00919008608896443,0,0.0423771335745748,0,0,0,0,0,0,0.0732802833767669,0,0,0,0,0,0,0,0,0,0.0104980590908433,0.00931114924227203,0,0.153292036885437,0,0,0,0.0292497738597037,0.0259754299273163,0.0865692768207104,0,0,0,0,0.083883187509118
"22_39_58",0.0132349031419602,0.23139596046413,-0.0271357755127985,0,0,0,0,0,-0.104811905859203,0,0,-0.0371828820670373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365785887746247,0,-0.0662764880870085,0,0,0,0,-0.0091488190876126,0.00443720197914012,0,0.0478630350836051,0,-0.00849039918223513,0,0,-0.0126714809948291,-0.00513064606166521,0,0,0,0,0,0,0,0,0
"24",0.000569301383112293,0.066301194600563,0,0,0,0.109435129599661,0,0,0,0,0,0,0.0932701218260998,0,0,0,0,0,0.0796645510512418,0,0,0,0,0,0,0,0.110692704964587,0.0205008612380133,0,0.075746946963108,0.0758944650518082,0,0,0,0.0168265972784855,0,0,0,0,0,0,0,0.0330325894260123,0,0,0.0281705617392842,0,0,0.0282605373282519,0,0.0425665349596542,0,0,0,0.12546188032324,0,0.0247782179767525
"30",0,0,0,0,0,0,0,0,0,0.0618373672922025,0,0.193455996572132,0,0,0,0,0,0,0,0,0,0,0,0,0.00342599799737556,0,0,0,0,0.0358161432586132,0,0.106689269499759,0,0,0,0.0424019009440774,0,0,0,0,-0.00852823819588759,0.139713954677667,0,0,0,-0.00774150041624111,0,0,0,0,0,0,0.0203998500955159,0,0.120789663197174,0,0.051683392148039
"31",0.0129922818282458,0,0,0,0.233007740264835,0.0214424712137111,0,0.0883330903211859,0,0,0,0,0,0,0,0,0.0796645510512418,0,0,0,0,0,0,0,0.134582735862006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201637987290333,0,0.00777577941207987,0.0288167994120266,0.0259337488820803,0,0,0,0,0,0.00676980549643054,0,0,0,0.0159975257980619,0,0,0
"7_32",0.0345446449622544,0,0,0,0.254709803527639,0,0.123227648688085,0.179378675078323,0,0,0.365547541237473,0,0,0,0,0,0,0,0,0,0,0,0,0.0146411089112744,0,0,0,0,0.0232127526944804,0,0,0,0,0,0,0,0,0,0.0443731316977743,0,0,0,0,0,0,0,0.0472207286604321,0,0,0,0,0.0276560029531608,0,0.0221131727090608,0,0,0
"33",0,0.0473865220859289,0,0.087992398561047,0,0,0,0,0,0,0.0204570902862348,0,0.0775236948491098,0,0.172322208842414,0,0,0,0,0,0,0.12405693386165,0.0922080586637627,0.042770997813937,0,0.13413839446255,0.0463121882512397,0,0.0132712267610296,0,0,0,0.113657824055439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082930017041733
"34",0,0,0,0.00947516526058375,0,0,0,0,0,0.213693873241624,0,0,0.0772735225044721,0,0.185701026706518,0,0,0,0,0,0.12405693386165,0,0.0218781357922307,0.0216602855654007,0,0,0,0,0,0,0,0.0444234973584216,0,0,0,0,0.0970692490624946,0,0,0,0,0.0627073547052321,0,0,0,0,0,0,0,0.0198393414631502,0,0,0.0632325931409559,0,0,0,0
"35",0,0.181232584822724,0,0.0147719680500582,0,0,0,0,0.0296657380221754,0,0,0,0,0,0.0418524315408018,0,0,0,0,0,0.0922080586637627,0.0218781357922307,0,0.00359234422619542,0,0,0,0.0264710854665797,0,0,0,0,0,0.0532897080007827,0,0,0.0345476104069931,0.0234073586204738,0,0,-0.0332202791602786,0,0,0.0111489256114102,0.0324956399043751,0.0339213287898594,0,0,0,0,0,0,0.0586274080857498,0.0543356781914183,0,0,0
"29_36_52_63",0,0.0106342425597948,0,0.0722344789393102,0,0,0.0483250472585966,0,0.256497434616324,0,0,0,0,0,0.00919008608896443,0,0,0,0,0.0146411089112744,0.042770997813937,0.0216602855654007,0.00359234422619542,0,0,0,0,0,0.00739756286622202,0,0,0.0255966435424691,0,0,0,0,0.100343518614865,0.00481006628774295,0.0220632229434683,0,0,0,0.0139399799666898,0,0,0,0,0,0,0.279258085442062,0.0168153624715319,0,0,0,0,0,0
"37",0.00647354237113415,0,0,0,0,0.0360168623514012,0,0.109610034323649,-0.00177170700342375,0,0,0,0,0.161037387827789,0,0,0,0.00342599799737556,0.134582735862006,0,0,0,0,0,0,0,0.194211990590878,0,0,0.0867255154527824,0,0,0,0,0,0,0,0,0,0,-0.0226941686355016,0.0234415107923597,0.0874074229342633,0,0.0168799187175372,0,0.0562803462871715,0,0,0,0,0.002735120025112,0,0,0,0,0.155034269289911
"40",0,0,0.0773276663236553,0,0,0,0.0534420218573112,0,0,0,0,0,0,0,0.0423771335745748,0,0,0,0,0,0.13413839446255,0,0,0,0,0,0.0116797509980785,0,0.0991486216173113,0,0,0,0,0.11929482966304,0,0,0,0,0,0,0,0,0.000323061793868549,0,0.0240790883830357,0.0641864068908185,0,0,0,0.0124559281352758,0,0,0,0,0,0,0.00388720585587272
"41",0,0,0,0.0484367507025968,0.0898294181566825,0.082002765528953,0,0.106601166221816,0,0,0,0,0,0,0,0,0.110692704964587,0,0,0,0.0463121882512397,0,0,0,0.194211990590878,0.0116797509980785,0,0.107370225521641,0.0738382688895116,0.156450555246609,0,0.0543081924111621,0.00786840016235823,0,0.00603673358886431,0,0.0617753993291001,0.0210791049146682,0,0,0,0,0,0,0,0,0.0552815275794335,0,0,0,0.00132815625246984,0,0,0,0,0.00903661423833516,0.0474955251199222
"42",0,0,0,0,0,0,0,0.0667690291716643,-0.0312601123361439,0.0099941564793816,0,0,0,0.205011756046682,0,0,0.0205008612380133,0,0,0,0,0,0.0264710854665797,0,0,0,0.107370225521641,0,0,0.150635266764043,0,0,0,0,0,0,0,0,0,0.0293522039181993,0,0.0152291891050845,0,0,0.0147422409964003,0,0,0,0.0567045214440009,0,0,0,0,0,0.166524422049667,0,0.0858409985990794
"47",0.110833703080814,0.0225895994104091,0,0.0707652561542008,0.05847524015085,0.0261508033205316,0.177880656818649,0.0564538629949754,0,0,0.0458328710806666,0,0,0,0,0,0,0,0,0.0232127526944804,0.0132712267610296,0,0,0.00739756286622202,0,0.0991486216173113,0.0738382688895116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215666242189443,0,0,0.0253421698237965,0,0,0.00293675501782623,0.0120360006325758,0.00208437706702277,0,0,0,0,0
"50",0,0,0,0,0,0.0647566255258413,0,0,0,0,0,0.013031770322254,0.0432437393609999,0,0,0,0.075746946963108,0.0358161432586132,0,0,0,0,0,0,0.0867255154527824,0,0.156450555246609,0.150635266764043,0,0,0,0,0,0,0,0,0.0846471603619329,0,0,0.0359518164624019,0,0.0684700941710224,0,0,0.00714023551677404,0,0,0,0.0804227544205635,0,0,0,0,0.00264554485403136,0.00585531655996469,0,0.191882480290825
"53",0,0,0.207487613828145,0,0.103802419432653,0,0.16753936474174,0.0255161195126859,0,0,0,0,0,0,0,0,0.0758944650518082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522802348076889,0,0.147184856781144,0.0969890867420409,0,0,0,0,0,0.000977883117485111,0,0.0007789733788382,0,0,0,0.0685500237473469,0.00595267412698995,0,0,0,0,0,0,0.044366364791771,0.0545515133584985,0
"54",0,0,0,0,0,0,0,0,0,0.0321916875874529,0,0.221323913434908,0.0604163507154248,0,0,-0.0365785887746247,0,0.106689269499759,0,0,0,0.0444234973584216,0,0.0255966435424691,0,0,0.0543081924111621,0,0,0,0.0522802348076889,0,0.0456469292483875,0.0690386659112676,0.0131294627460286,0.0643920705441716,0,0,0,0,0,0,0.00656068540884824,0,0,0,0,0.0179167107750884,0,0.0113674247763559,0.00734090054099146,0,0.226927197888615,0,0,0,0
"56",0,0.0186972433423172,0,0.0461950485533121,0,0,0,0,0,0,0,0,0.205445890077932,0,0.0732802833767669,0,0,0,0,0,0.113657824055439,0,0,0,0,0,0.00786840016235823,0,0,0,0,0.0456469292483875,0,0,0,0.0629993301412941,0.0620224674439772,0,0,0,0,0,0.0688099920629801,0,0,0.0648034583280965,0,0,0,0,0.0736365549416671,0.0364679353940315,0.0430279324818388,0,0,0,0.121510610759691
"61",0,0,0.197110522719163,0,0,0,0,0,0,0,0,0,0,0,0,-0.0662764880870085,0,0,0,0,0,0,0.0532897080007827,0,0,0.11929482966304,0,0,0,0,0.147184856781144,0.0690386659112676,0,0,0.208935535998892,0,0.0434932052909093,0.00423362333555372,0.111469254344805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458511309185417,0,0
"64",0,0,0.286558390387078,0.0517882389245327,0.000825806777986269,0,0.0614289064370433,0,0,0,0,0,0,0,0,0,0.0168265972784855,0,0,0,0,0,0,0,0,0,0.00603673358886431,0,0,0,0.0969890867420409,0.0131294627460286,0,0.208935535998892,0,0.0263467135535899,0.0956074702530122,0,0.0671918424895567,-0.0963390458362859,0,-0.0124103452572718,0.0538198905103015,0,0,0,0.0112230415039999,0,0,0,0,0,0,0,0,0,0
"65",0,0.0514256491456687,0,0,0,0,0,0,0,0,0,0.0923621009089147,0.0437166470491961,0,0,0,0,0.0424019009440774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643920705441716,0.0629993301412941,0,0.0263467135535899,0,0.0460459838355285,0.0788459144323223,0,-0.040936130018981,0,0,0.034263645530196,0,0,0,0,0.0782766336308135,0.130024623208642,0,0.136167110269417,0,0.00972655402712868,0,0,0,0
"66",0,0,0,0,0,0.0655031168182282,0,0,0,0,0,0.0161806876794108,0.0155262014852468,0,0,0,0,0,0,0,0,0.0970692490624946,0.0345476104069931,0.100343518614865,0,0,0.0617753993291001,0,0,0.0846471603619329,0,0,0.0620224674439772,0.0434932052909093,0.0956074702530122,0.0460459838355285,0,0,0.141098800838995,0,0,0,0.0982548432434149,0,0,0,0.11923313940449,0,0,0,0,0.0131821906830999,0.017412256298056,0.0479830794014907,0,0,0.0167008438283268
"67",0,0,0,0.141009336182077,0,0,0,0,0,-0.0300010837807605,0,0.0231381302320968,0.0255572493722005,0,0,0,0,0,0,0,0,0,0.0234073586204738,0.00481006628774295,0,0,0.0210791049146682,0,0,0,0,0,0,0.00423362333555372,0,0.0788459144323223,0,0,0,0,0,0,0,0.0621874495603689,0,0.0704526101683026,0,0.240533210777318,0,0,0,0.147150205558705,0,0.0404878205128565,0,0.213719399916091,0
"68_86",0,0,0,0.00714512233576927,0,0,0.122515601576495,0,0,0,0,0,0,0,0,-0.0091488190876126,0,0,0,0.0443731316977743,0,0,0,0.0220632229434683,0,0,0,0,0,0,0,0,0,0.111469254344805,0.0671918424895567,0,0.141098800838995,0,0,0,0,0,0.042151944984601,0,0,0,0.109033358611263,0,0,0,0.0308126639854629,0.0936512255450399,0,0,0,0,0
"71",0,0,-0.00770286573821581,0,0,0,0,0,0,0,0,0,0,0,0,0.00443720197914012,0,0,0.0201637987290333,0,0,0,0,0,0,0,0,0.0293522039181993,0,0.0359518164624019,0,0,0,0,-0.0963390458362859,-0.040936130018981,0,0,0,0,-0.055125734369632,0.119017313653655,-0.0839348849462213,-0.0308886560467737,0,-0.0730922243656233,-0.0171347114609187,-0.0652386447070032,0,0,0,0,0,0,0,0,0
"72_81",0,0,0,0,0,0,0.156227961778053,0,0,0,0,0,0,0,0,0,0,-0.00852823819588759,0,0,0,0,-0.0332202791602786,0,-0.0226941686355016,0,0,0,0,0,0.000977883117485111,0,0,0,0,0,0,0,0,-0.055125734369632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241061079263143,0
"23_69_73",0,0,-0.026616298209986,0,0,0,0,0,0,0.207151900999236,0,0,0.0496519034944891,0.0156201547709328,0,0.0478630350836051,0,0.139713954677667,0.00777577941207987,0,0,0.0627073547052321,0,0,0.0234415107923597,0,0,0.0152291891050845,0,0.0684700941710224,0,0,0,0,-0.0124103452572718,0,0,0,0,0.119017313653655,0,0,0,0,0.0386848888312314,0,0,0,0,0,0,0,0.159656363543358,0,0,0,0
"74",0,0,0,0,0,0,0.0134144237286717,0,0,0,0,0,0,0,0.0104980590908433,0,0.0330325894260123,0,0.0288167994120266,0,0,0,0,0.0139399799666898,0.0874074229342633,0.000323061793868549,0,0,0,0,0.0007789733788382,0.00656068540884824,0.0688099920629801,0,0.0538198905103015,0.034263645530196,0.0982548432434149,0,0.042151944984601,-0.0839348849462213,0,0,0,0.0924905068830842,0,0,0.0133669120240094,0.0806276280295054,0,0,0.00153486640105735,0,0,0.0321105121229161,0,0,0
"75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00931114924227203,-0.00849039918223513,0,0,0.0259337488820803,0,0,0,0.0111489256114102,0,0,0,0,0,0.0215666242189443,0,0,0,0,0,0,0,0,0.0621874495603689,0,-0.0308886560467737,0,0,0.0924905068830842,0,-0.000935713755818511,0.0440831736037345,0.054002355603841,0.0532218775223359,0,0.0915512118882466,0,0,0,0.178391170055004,0,0,0
"76",0,0,0,0,0,0,0,0,0,0.137343627248237,0,0.143860513221839,0,0.0673731910822958,0,0,0,0,0,0,0,0,0.0324956399043751,0,0.0168799187175372,0.0240790883830357,0,0.0147422409964003,0,0.00714023551677404,0,0,0,0,0,0,0,0,0,0,0,0.0386848888312314,0,-0.000935713755818511,0,0,0,0,0.137564261504138,0,2.194612940699e-05,0,0,0.0489625499203841,0,0,0.0607044579849555
"77",0,0.0150936928360587,0,0.0284670110990186,0,0,0,0,0,0,0.0191844252456071,0,0,0,0.153292036885437,0,0.0281705617392842,-0.00774150041624111,0,0,0,0,0.0339213287898594,0,0,0.0641864068908185,0,0,0,0,0,0,0.0648034583280965,0,0,0,0,0.0704526101683026,0,-0.0730922243656233,0,0,0,0.0440831736037345,0,0,0,0.00855755537090805,0,0,0.0563375141030502,0.0135284519676557,0.124791495518947,0,0,0.178802506048416,0
"78",0,0,0,0,0.107380429120798,0,0.0771501228604303,0,0,0,0.0538158242654402,0,0,0,0,-0.0126714809948291,0,0,0,0.0472207286604321,0,0,0,0,0.0562803462871715,0,0.0552815275794335,0,0.0253421698237965,0,0.0685500237473469,0,0,0,0.0112230415039999,0,0.11923313940449,0,0.109033358611263,-0.0171347114609187,0,0,0.0133669120240094,0.054002355603841,0,0,0,0,0,0.0838391944602905,0,0,0,0.103993967696999,0,0,0
"70_79_83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00513064606166521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595267412698995,0.0179167107750884,0,0,0,0.0782766336308135,0,0.240533210777318,0,-0.0652386447070032,0,0,0.0806276280295054,0.0532218775223359,0,0.00855755537090805,0,0,0,0.00817809591304587,0.0453943642048407,0.258972803606484,0,0,0,0,0
"80",0,0,0,0,0,0,0,0,0,0.0622066948745253,0,0.0529530497369058,0.0232887973957752,0.00708962905647371,0,0,0.0282605373282519,0,0,0,0,0,0,0,0,0,0,0.0567045214440009,0,0.0804227544205635,0,0,0,0,0,0.130024623208642,0,0,0,0,0,0,0,0,0.137564261504138,0,0,0,0,0,0,0,0,0,0.13319512019677,0,0.0935001676626634
"82",0.0733483273062157,0,-0.00194149936066504,0,0,0,0.00822279283407139,0,0,0,0,0,0,0,0.0292497738597037,0,0,0,0.00676980549643054,0,0,0.0198393414631502,0,0.279258085442062,0,0.0124559281352758,0,0,0.00293675501782623,0,0,0.0113674247763559,0,0,0,0,0,0,0,0,0,0,0,0.0915512118882466,0,0,0.0838391944602905,0.00817809591304587,0,0,0,0,0,0.0242752465917658,0,0,0
"84",0,0.0372356067110061,0,0.0100048567800358,0,0.141443759992429,0,0,0,0,0,0,0.0877175353223035,0,0.0259754299273163,0,0.0425665349596542,0,0,0,0,0,0,0.0168153624715319,0,0,0.00132815625246984,0,0.0120360006325758,0,0,0.00734090054099146,0.0736365549416671,0,0,0.136167110269417,0,0,0.0308126639854629,0,0,0,0.00153486640105735,0,2.194612940699e-05,0.0563375141030502,0,0.0453943642048407,0,0,0,0.210922452365637,0.0756599227819887,0.0465409101441912,0,0,0.0144045864839584
"85",0,0,0,0.0652287736729116,0,0,0,0,0,0,0,0,0,0.00730915027784393,0.0865692768207104,0,0,0,0,0.0276560029531608,0,0,0,0,0.002735120025112,0,0,0,0.00208437706702277,0,0,0,0.0364679353940315,0,0,0,0.0131821906830999,0.147150205558705,0.0936512255450399,0,0,0,0,0,0,0.0135284519676557,0,0.258972803606484,0,0,0.210922452365637,0,0.0398634382607648,0,0,0,0
"87",0,0,0,0,0,0,0,0,0,0,0,0,0.016868666560168,0,0,0,0,0.0203998500955159,0,0,0,0.0632325931409559,0.0586274080857498,0,0,0,0,0,0,0,0,0.226927197888615,0.0430279324818388,0,0,0.00972655402712868,0.017412256298056,0,0,0,0,0.159656363543358,0,0,0,0.124791495518947,0,0,0,0,0.0756599227819887,0.0398634382607648,0,0.071367284169279,0,0,0
"88",0,0,0,0,0,0.0173961918446723,0.0438754618945242,0,0,0,0.011290875778373,0,0.0237883434603519,0,0,0,0,0,0.0159975257980619,0.0221131727090608,0,0,0.0543356781914183,0,0,0,0,0,0,0.00264554485403136,0,0,0,0,0,0,0.0479830794014907,0.0404878205128565,0,0,0,0,0.0321105121229161,0.178391170055004,0.0489625499203841,0,0.103993967696999,0,0,0.0242752465917658,0.0465409101441912,0,0.071367284169279,0,0.00377979556628146,0.134743348149988,0
"89",0,0,0,0,0,0.0614391992979341,0,0,0.096757668953148,0.0335923485090416,0,0.109561226520888,0.0836973346507804,0,0,0,0.12546188032324,0.120789663197174,0,0,0,0,0,0,0,0,0,0.166524422049667,0,0.00585531655996469,0.044366364791771,0,0,-0.0458511309185417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13319512019677,0,0,0,0,0.00377979556628146,0,0,0
"90",0,0,0,0,0,0,0,0,0,0,0,0.0289361748485335,0.109150621286348,0.101530311626557,0,0,0,0,0,0,0,0,0,0,0,0,0.00903661423833516,0,0,0,0.0545515133584985,0,0,0,0,0,0,0.213719399916091,0,0,0.0241061079263143,0,0,0,0,0.178802506048416,0,0,0,0,0,0,0,0.134743348149988,0,0,0
"91",0.031523151613473,0,0,0,0,0.0304891943601919,0,0,0,0,0,0,0.0245342545084868,0.0560847079022627,0.083883187509118,0,0.0247782179767525,0.051683392148039,0,0,0.0082930017041733,0,0,0,0.155034269289911,0.00388720585587272,0.0474955251199222,0.0858409985990794,0,0.191882480290825,0,0,0.121510610759691,0,0,0,0.0167008438283268,0,0,0,0,0,0,0,0.0607044579849555,0,0,0,0.0935001676626634,0,0.0144045864839584,0,0,0,0,0,0
