"","1","3_6_14_48","4_5_28_38_46","8_44","9_45_55_59_62","10_27","11","2_12_19","13_43","15_57","16_25_49","17","18","20","21_26_51_60","22_39_58","24","30","31","7_32","33","34","35","29_36_52_63","37","40","41","42","47","50","53","54","56","61","64","65","66","67","68_86","71","72_81","23_69_73","74","75","76","77","78","70_79_83","80","82","84","85","87","88","89","90","91"
"31",0,0,-0.0142719686185802,0,0.357231399653508,0,0.0909672459403176,0,0,0,0,0,0,0,0,0,0,0.00968153333290552,0,0,0,0,0,0,0.0651865174991338,0,0,0.0191859506247421,0,0.0956587693033242,0,0.040779652681434,0,0,0,0,0,0,0,0.0461884586392252,0,0,0,0,0,0,0,0,0,0,0,0,0.00797542783471781,0,0,0,0
"7_32",0.0817281341533891,0,0,0,0.198530361210607,0,0.0916059185917553,0.244233130603049,0,0,0.369637461225988,0,0,0,0,0,0.0181941386653804,0,0,0,0.0111650861310346,0,0,0,0,0,0.0058722231175791,0,0.0309747737247557,0,0.0610037687547619,0,0,0,0,0,0,0,0.0177023239179673,0,0,0,0,0,0,0,0.0572307688126163,0,0,0,0,0,0,0,0,0,0
"33",0,0.0270510596872721,0,0.110894179329725,0,0,0,0,0,-0.00160771280940696,0,0,0.0323142261639476,0,0.182912713996543,0,0,-0.00708513007068621,0,0.0111650861310346,0,0.0986270618011079,0,0,0,0,0.0102521137435132,0,0,0,0,0.0274113874168472,0.0387212109950679,0,0,0,0.0732206601554671,0.014944832270106,0.0216292432654021,0,0,0,0.0728293486614373,0.0356424442190369,0,0.0736709455001943,0,0,0,0,0,0.0717254369897688,0,0,0,0,0.0641582770778978
"34",0,0,0,0.0302107108915087,0,0,0,0,0,0.251907517797321,0,0.013798085715542,0,0.0116742729460918,0.201845845765735,0,0,0,0,0,0.0986270618011079,0,0.000776108737170973,0,0,0,0.0513338831958887,0.013892905141943,0,0,0,0.0869520196350161,0.0634179142325274,0,0,0,0.0260122775491113,0,0,0,0,0.0821451135911844,0,0.0305003339351371,0,0,0,0,0,0,0,0,0,0,0,0.0197052246113708,0.0228305022061099
"35",0,0.184572201814515,0,0.0446781380800561,0,0.0874476181054682,0,0,0,0,0,0,0,0,0.0388401157338511,0.0593813054168114,0.0532275265748463,0,0,0,0,0.000776108737170973,0,0.0468301403482603,0,0,0,0.0587347886294803,0,0,0,0,0.0219970074006618,0,0,0.0059973697100378,0.0631991465660226,0.0308696112756472,0,-0.0972701151863152,0,0,0.00881559820028021,0,0,0.0230124937352356,0.00411841558990751,0.0210485427466295,0.014993485782288,0,0.124697217889196,0,0.0879076537294192,0.00347213674290964,0,0.0426766338678858,0
"29_36_52_63",0,0,0,0,0,0.0692824592420849,0.107775395278588,0,0.256921145635654,0,0.031113748525407,0,0.0476182246441965,0,0.0097222914086846,0,0,0,0,0,0,0,0.0468301403482603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883690787856965,0,0.0425447835225314,0,0,0,0,0.00505361962031956,0,0,0.0223489230666599,0,0,0.158716270451279,0,0,0,0.118681458255153,0,0,0
"37",0,0,0,0,0,0.0735504128965412,0.0436434867807393,0.0758630937512762,0,0,0.0185815226930247,0.0136653987997332,0.0104507304695771,0.0635437548747205,0,0.00498110349306184,0,0,0.0651865174991338,0,0,0,0,0,0,0,0.238279247105272,0.0972696016045404,0.0406605622156321,0.189132493527849,0,0,0,0,0,0,0,0,0,0,0,0.021936788529956,0,0,0.0163885178444545,0,0,0,0,0,0,0,0,0,0,0,0.105004540992848
"40",0,0,0,0.0772300726172117,0,0,0.063803321480778,0,0,0,0.0418056312791642,0,0,0.0199103507168912,0.10010874437395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138918453278048,0,0,0.0857332137270245,0.00407616120999048,0.0950770046297857,0.0228243646522782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102771261769655,0,0,0,0,0
"41",0,0,0,0,0.0233782231428725,0.164955604556831,0,0.0606540525412416,0,0,0.0179212398563464,0,0,0,0,0,0.124597636568311,0,0,0.0058722231175791,0.0102521137435132,0.0513338831958887,0,0,0.238279247105272,0,0,0.0321749085424166,0.0648539383636823,0.138612634037247,0.0497858953145281,0,0.0322612120660027,0,0,0,0.0119648189013605,0.0348935992269677,0,0,0,0,0,0,0,0,0.0617340740158103,0.000255044064386147,0,0,0.0766028310388581,0.0110072969226405,0,0,0,0,0.0177074548343545
"42",0,0.0251805957663884,0,0,0.0159938971072063,0.102752357193508,0,0.0121802075104973,0,0,0,0.0203274883718227,0,0.138095131862304,0,0.0172440295689005,0,0,0.0191859506247421,0,0,0.013892905141943,0.0587347886294803,0,0.0972696016045404,0,0.0321749085424166,0,0,0.0109967135909158,0,0.0199476170353762,0.000600282759600973,0,0,0,0,0,0,0,0,0.00552468189304153,0,0,0.0651501432545901,0,0,0,0.0389121233225028,0,0,0,0,0,0.03088780490387,0,0.0131776819445847
"47",0.163102850465635,0,0,0,0,0,0.0947525874388818,0.0532504237107653,0,0,0.0814915349247916,0,0,0,0,0,0,0,0,0.0309747737247557,0,0,0,0,0.0406605622156321,0.138918453278048,0.0648539383636823,0,0,0,0.0928642944893533,0.0313658515849113,0.00993295364763149,0,-0.042853222447215,0,0,0,0.0555731657373949,0,0,0,0,0,0,0,0.038303768110908,0,0,0,0,0.0022652408380762,0,0,0,0,0
"50",0,0,0,0,0,0.120187613522288,0,0.0180327873584079,0,0.0419015927516884,0,0,0,0,0,0.000416750729104614,0.0612527525632427,0.0378697197568793,0.0956587693033242,0,0,0,0,0,0.189132493527849,0,0.138612634037247,0.0109967135909158,0,0,0,0,0.00615198286711523,0,0,0,0,0,0,0.0852829222830478,0,0.0292497636899714,0,0,0,0,0,0,0,0,0,0,0,0,0.19797603170227,0,0.0566154564261944
"53",0,0,0.122400235801125,0.0072589046490829,0.0228445465548106,0,0,0,0,0,0.0724227073673109,0,0,0,0,-0.026483822240019,0,0,0,0.0610037687547619,0,0,0,0,0,0,0.0497858953145281,0,0.0928642944893533,0,0,0,0,0.0532952760739098,0.135163400194502,0,0,0.0239334275925928,0.115692718134896,-0.0160276196375875,0,0,0,0,0,0,0.105042377612244,0,0,0,0,0,0,0,0,0.00626292869588917,0
"54",0,0,0,0.0189539719911828,0.00675584534826327,0.0223097848074156,0,0,0,0,0,0.162151557216006,0.0205266121921438,0,0,0,0,0,0.040779652681434,0,0.0274113874168472,0.0869520196350161,0,0,0,0.0857332137270245,0,0.0199476170353762,0.0313658515849113,0,0,0,0.16140080270115,0,0,0.105206163377433,0.0398193974444542,0,0,0,0.0160632124228624,0,0.12832995235252,0.118562076324964,0,0,0,0,0,0,0,0,0,0.00625750136840037,0,0.0357788220369677,0
"56",0,0,0,0,0.00605882086526199,0,0,0,0.0040358448379685,0,0,0,0.162283190035828,0.00768656896564405,0.10117726037425,0,0.114921395700326,0,0,0,0.0387212109950679,0.0634179142325274,0.0219970074006618,0,0,0.00407616120999048,0.0322612120660027,0.000600282759600973,0.00993295364763149,0.00615198286711523,0,0.16140080270115,0,0,0,0,0.085794824180141,0,0,0,0,0,0,0,0.0686259039716895,0.0509970102537098,0,0,0,0,0.0749290029688265,0,0.0852274334072856,0,0,0,0
"61",0,0.00416331653330826,0.387668784426502,0,0,0,0.111745888344982,0,0,0,0,0,0,0,0.0129296904925944,0,0,0,0,0,0,0,0,0,0,0.0950770046297857,0,0,0,0,0.0532952760739098,0,0,0,0.0665873762973544,0,0.015186682351057,0,0.0356604867313553,0,0,0,0,0,0,0.026762698261131,0,0,0,0,0,0.015352777215359,0.0342086030094562,0.000502042495662838,0,0,0
"64",0,0,0.424084635494253,0,0,0,0.0653520144610598,0,0,0,0,0,0,0,0.0399142464713245,0,0,0,0,0,0,0,0,0,0,0.0228243646522782,0,0,-0.042853222447215,0,0.135163400194502,0,0,0.0665873762973544,0,0.0896924996581378,0.00687111627783559,0.0456835753483993,0.0469191948611788,-0.0950197498580087,0,0,0,0,0.0335289227345293,0,0,0,0,0,0.0582494532292988,0.0392342828474311,0,0,0,0,0
"65",0,0,0,0,0,0.0229070130766624,0,0,0.0262424359048503,0,0,0.143957510167411,0.100762960388521,0.0779740640102011,0,0,0.0301704664249112,0,0,0,0,0,0.0059973697100378,0,0,0,0,0,0,0,0,0.105206163377433,0,0,0.0896924996581378,0,0,0.0254507322760383,0,0,0,0,0.0873515279851812,0,0.0212491145155503,0,0,0.0965732051245788,0.106454152934973,0,0.0293518619890645,0,0,0,0.0663327602497823,0.0272861577382575,0
"66",0,0,0,0.0212599325033539,0,0.0397871391138059,0,0,0,0,0,0,0,0,0.0031103141381734,0,0,0,0,0,0.0732206601554671,0.0260122775491113,0.0631991465660226,0.0883690787856965,0,0,0.0119648189013605,0,0,0,0,0.0398193974444542,0.085794824180141,0.015186682351057,0.00687111627783559,0,0,0.0866993758234257,0.189979224721697,-0.00931474437383206,0,0,0,0.0813369813461677,0.033550955595281,0,0.108980317796869,0,0,0.0509205255964034,0.0322586362313559,0,0.0191632923354949,0.00255205991052933,0,0,0
"67",0,0,0,0.143364235186034,0,0.0511334977187482,0,0,0,-0.0934657067236269,0,0,0.0819724336482017,0,0,0,0.0481020611141009,0,0,0,0.014944832270106,0,0.0308696112756472,0,0,0,0.0348935992269677,0,0,0,0.0239334275925928,0,0,0,0.0456835753483993,0.0254507322760383,0.0866993758234257,0,0,-0.0342270473713482,0.0756735430464192,0,0,0,0,0.00413378699427834,0.0375350499630485,0.1832635472885,0.0160064203122314,0,0.00679803114058113,0.0896549245209508,0,0,0,0.0161601748342223,0
"68_86",0,0,0,0.0537080457756854,0.00791705823709058,0,0.066064132822572,0,0,0,0,0,0,0,0.00181851674336609,0,0,0,0,0.0177023239179673,0.0216292432654021,0,0,0.0425447835225314,0,0,0,0,0.0555731657373949,0,0.115692718134896,0,0,0.0356604867313553,0.0469191948611788,0,0.189979224721697,0,0,-0.0292349598673821,0,0,0,0,0,0,0.0887504786898568,0,0,0,0.0185806447453369,0.0925716781092947,0,0,-0.0135351179913092,0,0
"71",0,0,-0.0432812599324054,0,0,0,0,0,0,0.0150867765288365,0,0,0,0,0,0,0,0.0012316944597615,0.0461884586392252,0,0,0,-0.0972701151863152,0,0,0,0,0,0,0.0852829222830478,-0.0160276196375875,0,0,0,-0.0950197498580087,0,-0.00931474437383206,-0.0342270473713482,-0.0292349598673821,0,-0.0626207443658554,0.0644866673676585,-0.108429778251735,0,0,-0.0447236059660222,-0.0140445602005026,-0.0638106380979661,-0.025106151220425,0,0,0,0,0,0.062490243586841,0,0.0603741735161512
"72_81",0,0,0,0.024392773698129,0,0,0,0,0,0,0,0,0,0.019388645487653,0.0166109230281281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160632124228624,0,0,0,0,0,0.0756735430464192,0,-0.0626207443658554,0,0,0.00158782368463571,0,0,0,0,0.0889316736892248,0,0,0,0,0,0,0,0.0284542914900861,0
"23_69_73",0,0,0,0,0,0,0,0,0,0.156042696807675,0,0,0,0,0,0,0,0.245831202601875,0,0,0,0.0821451135911844,0,0,0.021936788529956,0,0,0.00552468189304153,0,0.0292497636899714,0,0,0,0,0,0,0,0,0,0.0644866673676585,0,0,0,0,0,0,0,0,0,0,0,0,0.205870448072233,0,0,0,0
"74",0,0.0127817018546723,0,0.0437033280491418,0,0,0,0,0.015149048704682,0,0,0.0403236115004121,0.0193506352577446,0,0,0,0,0.00357507638434921,0,0,0.0728293486614373,0,0.00881559820028021,0,0,0,0,0,0,0,0,0.12832995235252,0,0,0,0.0873515279851812,0,0,0,-0.108429778251735,0.00158782368463571,0,0,0.0716980651187585,0.0718544156387634,0.0106018575180084,0.0267631815288976,0.0390160113291725,0.0567265490645108,0,0,0,0,0,0,0.0237210177439968,0
"75",0,0,-0.0317848127275547,0.00559888213685359,0,0,0,0,0.00316985265749343,0,0,0,0,0,0,0,0,0,0,0,0.0356424442190369,0.0305003339351371,0,0.00505361962031956,0,0,0,0,0,0,0,0.118562076324964,0,0,0,0,0.0813369813461677,0,0,0,0,0,0.0716980651187585,0,0.0408719518475127,0,0.157537603592004,0,0,0.142457577459,0,0,0,0.112286967675653,0,0,0
"76",0,0,0,0,0,0,0,0,0,0.055048159615745,0,0.0226386838602664,0.0419963606865874,0,0,0,0,0.0501054560587182,0,0,0,0,0,0,0.0163885178444545,0,0,0.0651501432545901,0,0,0,0,0.0686259039716895,0,0.0335289227345293,0.0212491145155503,0.033550955595281,0,0,0,0,0,0.0718544156387634,0.0408719518475127,0,0,0,0,0.0436581056154819,0,0.0114084081701043,0,0.00689415006037744,0,0.0210765497213289,0,0.0342896691891999
"77",0.00416316586561781,0,0,0.0459011736303379,0.0443490597275338,0,0.0246017575847529,0,0,0,0.0179523664631053,0,0,0.0166359054804979,0.183136947851232,0,0.0192582303386005,0,0,0,0.0736709455001943,0,0.0230124937352356,0,0,0,0,0,0,0,0,0,0.0509970102537098,0.026762698261131,0,0,0,0.00413378699427834,0,-0.0447236059660222,0,0,0.0106018575180084,0,0,0,0,0.0417345309483627,0.0243322597152102,0,0,0.0939240632747956,0,0,0,0,0.00183694009875473
"78",0,0,0,0,0.021813005321301,0,0,0.0027626265198731,0,0,0.0816053613059242,0,0,0,0,0,0.0362902853564381,0,0,0.0572307688126163,0,0,0.00411841558990751,0.0223489230666599,0,0,0.0617340740158103,0,0.038303768110908,0,0.105042377612244,0,0,0,0,0,0.108980317796869,0.0375350499630485,0.0887504786898568,-0.0140445602005026,0,0,0.0267631815288976,0.157537603592004,0,0,0,0,0,0,0,0,0,0.10661052025033,0,0,0.015246485090316
"70_79_83",0,0.00108065271122143,0,0.00941484000478173,0,0,0,0,0,-0.00774685961774175,0,0,0,0,0,0,0,0,0,0,0,0,0.0210485427466295,0,0,0,0.000255044064386147,0,0,0,0,0,0,0,0,0.0965732051245788,0,0.1832635472885,0,-0.0638106380979661,0.0889316736892248,0,0.0390160113291725,0,0,0.0417345309483627,0,0,0.00925231571231868,0,0.0323718015706105,0.270991474710584,0,0,0,0,0
"80",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834686832630371,0,0,0.035999704964087,0,0,0,0,0,0.014993485782288,0,0,0,0,0.0389121233225028,0,0,0,0,0,0,0,0.106454152934973,0,0.0160064203122314,0,-0.025106151220425,0,0,0.0567265490645108,0,0.0436581056154819,0.0243322597152102,0,0.00925231571231868,0,0,0,0,0,0,0.116206195456185,0,0.0190834034255018
"82",0,0,-0.00898005189642615,0,0,0,0,0,0.013271925822908,0,0,0,0,0,0.0357853293832432,0,0,0,0,0,0,0,0,0.158716270451279,0,0,0,0,0,0,0,0,0,0,0,0,0.0509205255964034,0,0,0,0,0,0,0.142457577459,0,0,0,0,0,0,0,0,0,0.0942123254857297,0,0,0.0319114504031101
"84",0,0.0290828054367941,0,0,0,0.0294774590490479,0,0,0,0,0,0,0.046084478501647,0.0922299407408648,0,0,0.146351996109033,0,0,0,0,0,0.124697217889196,0,0,0,0.0766028310388581,0,0,0,0,0,0.0749290029688265,0,0.0582494532292988,0.0293518619890645,0.0322586362313559,0.00679803114058113,0.0185806447453369,0,0,0,0,0,0.0114084081701043,0,0,0.0323718015706105,0,0,0,0.273371123872316,0.0355164897019578,0,0,0,0.0711485593636394
"85",0,0,0,0,0,0,0,0,0,-0.00311686612932699,0.00398945160558169,0,0,0,0,0,0,0,0,0,0.0717254369897688,0,0,0,0,0.102771261769655,0.0110072969226405,0,0.0022652408380762,0,0,0,0,0.015352777215359,0.0392342828474311,0,0,0.0896549245209508,0.0925716781092947,0,0,0,0,0,0,0.0939240632747956,0,0.270991474710584,0,0,0.273371123872316,0,0.0605876621171794,0,0,0,0
"87",0,0.0404693170140949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14893480032142,0.00797542783471781,0,0,0,0.0879076537294192,0,0,0,0,0,0,0,0,0,0.0852274334072856,0.0342086030094562,0,0,0.0191632923354949,0,0,0,0,0.205870448072233,0,0,0.00689415006037744,0,0,0,0,0,0.0355164897019578,0.0605876621171794,0,0.014219405734137,0,0.0390075724410986,0
"88",0,0,0,0.000737972267407563,0.0064795247023752,0,0,0,0,0,0,0.0540942416043766,0.0577234196465618,0,0,0,0,0,0,0,0,0,0.00347213674290964,0.118681458255153,0,0,0,0,0,0,0,0.00625750136840037,0,0.000502042495662838,0,0,0.00255205991052933,0,0,0,0,0,0,0.112286967675653,0,0,0.10661052025033,0,0,0.0942123254857297,0,0,0.014219405734137,0,0,0.225417012529025,0
"89",0,0,0,0,0,0.0150998632639653,0,0,0.0311432904712117,0.0866026917355038,0,0.0750712027811951,0.0897066144004915,0.0129596800132616,0,0,0,0.0875006627653764,0,0,0,0,0,0,0,0,0,0.03088780490387,0,0.19797603170227,0,0,0,0,0,0.0663327602497823,0,0,-0.0135351179913092,0.062490243586841,0,0,0,0,0.0210765497213289,0,0,0,0.116206195456185,0,0,0,0,0,0,0,0.0311626705040474
"90",0,0,0,0.063392920573922,0.010889360618147,0.0631260299997084,0,0,0,0.0219128685519765,0,0.00641981348586476,0,0,0,0,0,0,0,0,0,0.0197052246113708,0.0426766338678858,0,0,0,0,0,0,0,0.00626292869588917,0.0357788220369677,0,0,0,0.0272861577382575,0,0.0161601748342223,0,0,0.0284542914900861,0,0.0237210177439968,0,0,0,0,0,0,0,0,0,0.0390075724410986,0.225417012529025,0,0,0.0249614907540868
"91",0,0,0,0,0,0,0,0,0,0.00627733437966063,0,0,0.00799840593098367,0.0916936938654521,0.0981519039521015,0,0,0.0223735002305491,0,0,0.0641582770778978,0.0228305022061099,0,0,0.105004540992848,0,0.0177074548343545,0.0131776819445847,0,0.0566154564261944,0,0,0,0,0,0,0,0,0,0.0603741735161512,0,0,0,0,0.0342896691891999,0.00183694009875473,0.015246485090316,0,0.0190834034255018,0.0319114504031101,0.0711485593636394,0,0,0,0.0311626705040474,0.0249614907540868,0
